source_dataset,fusion_type,age,monthly_income,debt_ratio,credit_amount,loan_duration_months,late_payment_count,credit_lines,dependents,sex,housing,job,saving_accounts,checking_account,purpose,protected_group,age_group,income_group,risk_bucket,repaid,surname,postcode,state,geography,census_tract,surname_prob_group_a,surname_prob_group_b,tract_prob_group_a,tract_prob_group_b,bisg_prob_group_a,bisg_prob_group_b
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,5400.0,5.0,17656.28635501782,58.0,0.0,4.0,0.0,male,free,3,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Carter,49674,ID,Lake Rachel,ID-845561,0.6454226260634206,0.3545773739365794,0.5713951234109476,0.42860487658905244,0.6890100556591371,0.3109899443408628
give_me_some_credit,gmsc_observed_behavior_enriched_context,52,17833.0,0.163676124,4426.55798531101,10.0,0.0,14.0,1.0,male,own,1,little,rich,car,male,35 and over,Higher income,observed_good,1,Hickman,58399,CA,Lake Samuel,CA-706441,0.6740599145627002,0.3259400854372998,0.7066710913086796,0.29332890869132044,0.8197784612671238,0.18022153873287622
give_me_some_credit,gmsc_observed_behavior_enriched_context,29,4980.0,0.133507328,4094.8751317465526,7.0,0.0,5.0,0.0,male,own,2,quite rich,unknown,furniture/equipment,male,Under 35,Lower income,observed_good,1,Griffin,87921,OR,Port Teresa,OR-875760,0.6303582345197277,0.3696417654802723,0.4244100597278463,0.5755899402721537,0.5344527177814526,0.46554728221854746
give_me_some_credit,gmsc_observed_behavior_enriched_context,67,5400.0,0.0,4197.829802728834,19.0,0.0,1.0,0.0,male,own,3,little,unknown,furniture/equipment,male,35 and over,Higher income,observed_good,1,Hall,64063,FL,West Robert,FL-571534,0.4862744230822442,0.5137255769177558,0.44372091523392443,0.5562790847660756,0.4080531565192017,0.5919468434807983
give_me_some_credit,gmsc_observed_behavior_enriched_context,45,3600.0,0.287420161,1461.3868736598222,7.0,0.0,7.0,4.0,female,own,1,little,rich,education,female,35 and over,Lower income,observed_good,1,Crawford,68679,CT,Lake Ashley,CT-257756,0.45645616420223817,0.5435438357977618,0.3054453761133652,0.6945546238866348,0.25215599218740936,0.7478440078125906
give_me_some_credit,gmsc_observed_behavior_enriched_context,43,5250.0,0.29613407,1552.6178577719209,14.0,0.0,9.0,0.0,male,free,2,little,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,King,25570,VA,Kylestad,VA-351559,0.5745770185575323,0.4254229814424677,0.5093825664560537,0.49061743354394627,0.5614517348206254,0.4385482651793747
give_me_some_credit,gmsc_observed_behavior_enriched_context,46,3333.0,0.453509298,1658.9018147527047,13.0,0.0,9.0,2.0,male,rent,1,little,little,car,male,35 and over,Lower income,observed_good,1,Hayes,74364,IL,East Michael,IL-418102,0.4930250263535247,0.5069749736464753,0.4367979245527621,0.5632020754472379,0.4077925320437121,0.5922074679562879
give_me_some_credit,gmsc_observed_behavior_enriched_context,24,750.0,0.007989348,2895.700549650831,20.0,0.0,3.0,0.0,female,own,2,little,moderate,furniture/equipment,female,Under 35,Lower income,observed_good,1,Vasquez,01934,KY,Stewartfort,KY-947764,0.40968939220404366,0.5903106077959563,0.4174054712261537,0.5825945287738463,0.3122305398582512,0.6877694601417487
give_me_some_credit,gmsc_observed_behavior_enriched_context,65,5400.0,5.0,5760.86513739454,47.0,0.0,7.0,0.0,male,free,2,little,rich,car,male,35 and over,Higher income,good_watch,1,Gross,58671,HI,Kellishire,HI-313742,0.48366866508342776,0.5163313349165722,0.5358381336901259,0.4641618663098741,0.4968053535211623,0.5031946464788377
give_me_some_credit,gmsc_observed_behavior_enriched_context,36,6600.0,0.361460385,4067.1851789532784,9.0,0.0,10.0,2.0,male,own,1,little,little,car,male,35 and over,Higher income,observed_good,1,Hansen,42357,KS,Hortonview,KS-723773,0.7943560601046851,0.20564393989531493,0.37458563365431863,0.6254143663456814,0.6786909933389289,0.32130900666107104
give_me_some_credit,gmsc_observed_behavior_enriched_context,63,2750.0,0.728098873,5946.095550626453,60.0,0.0,5.0,0.0,male,free,2,little,moderate,education,male,35 and over,Lower income,observed_bad,0,Barber,11051,OK,Johnfurt,OK-210378,0.5128909280819738,0.4871090719180262,0.7039475523391137,0.29605244766088634,0.6956595494344607,0.3043404505655392
give_me_some_credit,gmsc_observed_behavior_enriched_context,61,3500.0,0.494715795,1887.3914794026462,11.0,0.0,8.0,1.0,female,own,2,little,unknown,car,female,35 and over,Lower income,observed_good,1,Ferrell,53862,CT,Leehaven,CT-960377,0.5668675608795124,0.4331324391204876,0.6030267712226555,0.39697322877734453,0.6447740640926336,0.3552259359073665
give_me_some_credit,gmsc_observed_behavior_enriched_context,61,6172.0,0.756358335,5358.477921375462,33.0,0.0,6.0,2.0,male,own,3,rich,unknown,car,male,35 and over,Higher income,good_watch,1,Santos,26920,DC,Lake Katherine,DC-681803,0.45305977182163615,0.5469402281783639,0.4848089413992155,0.5151910586007845,0.41577853971395723,0.5842214602860428
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,4900.0,0.338706386,2571.1586248152894,14.0,0.0,7.0,0.0,male,own,3,quite rich,moderate,car,male,35 and over,Lower income,observed_good,1,Long,71735,AS,Castilloside,AS-487611,0.7101775037449544,0.28982249625504564,0.7178226014761985,0.2821773985238015,0.8505477805776592,0.14945221942234063
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,5400.0,5.0,13785.589703279013,44.0,0.0,10.0,0.0,male,own,3,quite rich,unknown,radio/TV,male,35 and over,Higher income,good_watch,1,Keller,01087,NC,West Joseph,NC-411283,0.502143253460463,0.49785674653953704,0.5866164489136738,0.4133835510863262,0.5664887433901984,0.43351125660980167
give_me_some_credit,gmsc_observed_behavior_enriched_context,34,4500.0,0.504332371,1456.798760824459,27.0,0.0,7.0,3.0,male,own,2,little,unknown,radio/TV,male,Under 35,Lower income,observed_good,1,Rivas,53016,OR,West Steven,OR-419098,0.5452976907202423,0.45470230927975774,0.6718973761455844,0.3281026238544156,0.6915635335196512,0.3084364664803488
give_me_some_credit,gmsc_observed_behavior_enriched_context,53,1235.0,1.182847896,3327.1651020128756,46.0,0.0,5.0,2.0,male,own,0,little,little,repairs,male,35 and over,Lower income,good_watch,1,Morgan,56365,SD,Robinsonport,SD-302845,0.3567277228347403,0.6432722771652597,0.37721618323709366,0.6227838167629063,0.23469184139548166,0.7653081586045184
give_me_some_credit,gmsc_observed_behavior_enriched_context,31,2500.0,0.259896042,11385.820925024964,65.0,5.0,8.0,2.0,male,own,1,unknown,moderate,radio/TV,male,Under 35,Lower income,good_watch,1,Hicks,24227,WI,North Carlyfurt,WI-639822,0.6516600979713161,0.3483399020286839,0.49963759779800654,0.5003624022019935,0.6303842967838987,0.36961570321610115
give_me_some_credit,gmsc_observed_behavior_enriched_context,74,9850.0,0.288194092,2878.239962358803,9.0,0.0,16.0,0.0,male,own,1,little,little,car,male,35 and over,Higher income,observed_good,1,Morris,53498,MS,Joshuaberg,MS-879397,0.6733219827934769,0.3266780172065231,0.6153861740573386,0.38461382594266136,0.7506776829960894,0.24932231700391064
give_me_some_credit,gmsc_observed_behavior_enriched_context,42,9900.0,0.704777295,7054.831607357222,39.0,2.0,17.0,2.0,male,own,2,unknown,unknown,business,male,35 and over,Higher income,good_watch,1,Robbins,99430,MA,Shannonton,MA-317084,0.4212728402712448,0.5787271597287552,0.5203287006969051,0.47967129930309493,0.41891725507410454,0.5810827449258954
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,5400.0,5.0,5167.539913148373,16.0,0.0,11.0,0.0,male,own,2,little,moderate,furniture/equipment,male,35 and over,Higher income,good_watch,1,Smith,63786,OK,Danielfort,OK-773485,0.6574804222079019,0.3425195777920981,0.5188952443377535,0.48110475566224653,0.6540012721768614,0.3459987278231386
give_me_some_credit,gmsc_observed_behavior_enriched_context,57,5400.0,5.0,6491.379364613453,38.0,0.0,19.0,1.0,female,own,2,quite rich,unknown,furniture/equipment,female,35 and over,Higher income,good_watch,1,Jimenez,81964,WI,Ashleyfort,WI-609565,0.3262712390562713,0.6737287609437287,0.4467194668568651,0.553280533143135,0.26307211153093857,0.7369278884690613
give_me_some_credit,gmsc_observed_behavior_enriched_context,39,4524.0,0.236906077,9433.99770577925,41.0,1.0,4.0,3.0,male,free,3,unknown,moderate,car,male,35 and over,Lower income,good_watch,1,Martin,39682,PR,Lake Michael,PR-796384,0.6032067179507226,0.39679328204927744,0.5848150697033431,0.41518493029665693,0.6615898522008685,0.3384101477991314
give_me_some_credit,gmsc_observed_behavior_enriched_context,62,5400.0,0.525458248,5188.483716512648,18.0,0.0,15.0,1.0,male,own,1,moderate,little,car,male,35 and over,Higher income,observed_good,1,Jackson,02207,OR,Burchland,OR-792786,0.5112030225055714,0.48879697749442863,0.5533757442910413,0.4466242557089587,0.5419288549062827,0.4580711450937173
give_me_some_credit,gmsc_observed_behavior_enriched_context,48,8000.0,0.143107112,1284.8132039667505,12.0,0.0,6.0,4.0,male,rent,2,little,unknown,car,male,35 and over,Higher income,observed_good,1,Davidson,80308,PA,Gardnerborough,PA-135276,0.6736253876381479,0.32637461236185206,0.7269702363602517,0.2730297636397483,0.8338141888570608,0.16618581114293904
give_me_some_credit,gmsc_observed_behavior_enriched_context,49,5400.0,5.0,9336.616688812768,38.0,0.0,8.0,0.0,female,rent,2,little,moderate,car,female,35 and over,Higher income,good_watch,1,Holden,91534,KY,Millsstad,KY-119096,0.4849191467748457,0.5150808532251543,0.34126930804467237,0.6587306919553276,0.3081007443958729,0.691899255604127
give_me_some_credit,gmsc_observed_behavior_enriched_context,58,2550.0,0.117600941,2976.297998278721,20.0,0.0,9.0,0.0,male,own,3,little,unknown,car,male,35 and over,Lower income,observed_good,1,Sanchez,76306,AS,Nicholasborough,AS-923616,0.6331468238409466,0.36685317615905344,0.5513424665580847,0.4486575334419153,0.6594418642440506,0.34055813575594934
give_me_some_credit,gmsc_observed_behavior_enriched_context,52,6231.0,0.475449294,435.92892466669156,6.0,0.0,18.0,3.0,male,own,1,little,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Hardy,05541,WA,West Codyview,WA-239884,0.6637756669494381,0.3362243330505619,0.6244702449658357,0.3755297550341643,0.7498294058564313,0.2501705941435686
give_me_some_credit,gmsc_observed_behavior_enriched_context,50,5259.0,0.456463878,2298.017286327416,9.0,0.0,10.0,1.0,male,own,2,little,unknown,car,male,35 and over,Higher income,observed_good,1,Dunn,60661,VI,North Sabrinaville,VI-617263,0.5108968482661242,0.48910315173387575,0.39075946372203674,0.6092405362779633,0.3795271685503845,0.6204728314496155
give_me_some_credit,gmsc_observed_behavior_enriched_context,37,2230.0,0.526669655,6934.441247202687,26.0,1.0,9.0,2.0,male,free,2,unknown,unknown,car,male,35 and over,Lower income,good_watch,1,Cunningham,27845,RI,Amandaport,RI-777774,0.5371096735155674,0.4628903264844326,0.49875622491696076,0.5012437750830392,0.513173972023722,0.486826027976278
give_me_some_credit,gmsc_observed_behavior_enriched_context,74,5400.0,5.0,7227.126970789243,24.0,0.0,15.0,0.0,male,rent,3,moderate,moderate,business,male,35 and over,Higher income,good_watch,1,Wilson,61678,TN,Jacquelineshire,TN-553422,0.4288818248814369,0.5711181751185631,0.5608632347201529,0.43913676527984713,0.4668543043484466,0.5331456956515533
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,3700.0,0.860308025,10886.504049664341,58.0,0.0,34.0,0.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Lower income,good_watch,1,Norris,94906,PW,North Amanda,PW-105547,0.5099975675816283,0.4900024324183717,0.7203469794802765,0.2796530205197235,0.7099518137836509,0.29004818621634904
give_me_some_credit,gmsc_observed_behavior_enriched_context,73,7300.0,0.198739899,525.4874212464025,6.0,0.0,16.0,0.0,female,own,2,little,little,furniture/equipment,female,35 and over,Higher income,observed_good,1,Velez,18356,NJ,Kochbury,NJ-109526,0.6527072956954852,0.34729270430451475,0.4763668498520507,0.5236331501479493,0.6095280367170013,0.39047196328299866
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,13750.0,0.245800305,3047.482223972035,32.0,0.0,16.0,1.0,female,rent,2,rich,little,furniture/equipment,female,35 and over,Higher income,observed_good,1,Anderson,22760,IL,Lake Eddieville,IL-702593,0.5355782479891802,0.4644217520108198,0.5509591011818133,0.44904089881818665,0.5636703504841206,0.43632964951587944
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,2550.0,0.53626029,4203.972890744025,25.0,4.0,7.0,0.0,male,free,2,little,little,car,male,35 and over,Lower income,observed_bad,0,Ward,81408,GA,Robertmouth,GA-907895,0.4355400459691963,0.5644599540308037,0.6388150774333913,0.3611849225666087,0.5547578169585013,0.44524218304149865
give_me_some_credit,gmsc_observed_behavior_enriched_context,76,5400.0,5.0,8875.550059834643,41.0,0.0,4.0,0.0,male,free,2,little,little,furniture/equipment,male,35 and over,Higher income,good_watch,1,Davis,95395,AL,Browningfurt,AL-409083,0.7031442636919065,0.2968557363080935,0.20930390798852666,0.7906960920114734,0.3640474940270318,0.6359525059729683
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,5400.0,5.0,8718.100343286698,7.0,0.0,15.0,0.0,male,own,3,little,unknown,car,male,35 and over,Higher income,good_watch,1,Moore,15097,WY,Torresville,WY-589500,0.5789003178472591,0.42109968215274085,0.5496458140685734,0.4503541859314266,0.6050307821019891,0.3949692178980107
give_me_some_credit,gmsc_observed_behavior_enriched_context,49,11759.0,0.222959184,1951.381220061665,11.0,0.0,8.0,2.0,male,own,1,little,little,car,male,35 and over,Higher income,observed_good,1,Mckenzie,65975,IN,Lawrenceton,IN-940389,0.6230424480909165,0.37695755190908353,0.4877162338663091,0.512283766133691,0.5895990574870528,0.41040094251294723
give_me_some_credit,gmsc_observed_behavior_enriched_context,57,1731.0,0.0,566.857208777386,10.0,0.0,1.0,0.0,male,own,1,little,little,furniture/equipment,male,35 and over,Lower income,observed_good,1,Scott,51641,IL,Johnsonton,IL-842637,0.5890528815229424,0.41094711847705756,0.7203792358776174,0.27962076412238257,0.7712470200048717,0.22875297999512842
give_me_some_credit,gmsc_observed_behavior_enriched_context,43,1.0,5.0,3818.0069862996147,42.0,0.0,14.0,2.0,male,own,2,quite rich,unknown,furniture/equipment,male,35 and over,Lower income,good_watch,1,Simmons,36443,CO,New Amandaberg,CO-586460,0.5819758430748199,0.41802415692518013,0.6238393976391274,0.37616060236087256,0.6782492202076219,0.32175077979237793
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,5400.0,5.0,8580.176198980607,47.0,6.0,7.0,2.0,male,free,2,little,little,car,male,35 and over,Higher income,observed_bad,0,Gonzalez,70337,AS,East Matthew,AS-689959,0.34022861575199004,0.65977138424801,0.6449689608627212,0.35503103913727885,0.4610024711405941,0.538997528859406
give_me_some_credit,gmsc_observed_behavior_enriched_context,48,6000.0,0.418763539,785.2593596190304,9.0,0.0,14.0,4.0,male,own,1,little,little,car,male,35 and over,Higher income,observed_good,1,Reyes,02469,RI,Clarkchester,RI-965165,0.6506959380828232,0.3493040619171768,0.6023555210723366,0.3976444789276634,0.720382601044228,0.279617398955772
give_me_some_credit,gmsc_observed_behavior_enriched_context,47,5400.0,5.0,3327.9927989898833,38.0,0.0,11.0,0.0,male,own,2,quite rich,unknown,furniture/equipment,male,35 and over,Higher income,good_watch,1,Johnson,29009,FL,Lowestad,FL-817023,0.314566454978703,0.6854335450212969,0.5525739586010014,0.44742604139899855,0.34100717699605554,0.6589928230039445
give_me_some_credit,gmsc_observed_behavior_enriched_context,79,4000.0,0.206698325,1659.609846936685,13.0,0.0,8.0,0.0,male,own,2,little,unknown,education,male,35 and over,Lower income,observed_good,1,Blackwell,52925,FL,Juliafurt,FL-474270,0.6415988220685034,0.3584011779314966,0.6402675778346884,0.35973242216531165,0.7441796422193657,0.2558203577806343
give_me_some_credit,gmsc_observed_behavior_enriched_context,70,8500.0,0.057875544,3707.197571111731,15.0,0.0,5.0,0.0,female,rent,3,little,unknown,radio/TV,female,35 and over,Higher income,observed_good,1,Carlson,09534,GA,Caseton,GA-723637,0.4699566592708405,0.5300433407291595,0.45744046911970376,0.5425595308802962,0.4056450168903604,0.5943549831096395
give_me_some_credit,gmsc_observed_behavior_enriched_context,58,20435.0,0.14401057,3464.908737067029,25.0,0.0,17.0,2.0,male,free,2,little,rich,furniture/equipment,male,35 and over,Higher income,observed_good,1,Cox,37949,NJ,South Jeremiah,NJ-396022,0.6235464276690856,0.37645357233091437,0.694113130183487,0.30588686981651303,0.774346563107721,0.22565343689227907
give_me_some_credit,gmsc_observed_behavior_enriched_context,41,15750.0,0.299092121,980.0807976744983,26.0,0.0,13.0,1.0,female,own,1,rich,unknown,radio/TV,female,35 and over,Higher income,observed_good,1,White,83655,VI,West William,VI-928866,0.4758400874756744,0.5241599125243256,0.33171779289032144,0.6682822071096786,0.2914876420957107,0.7085123579042893
give_me_some_credit,gmsc_observed_behavior_enriched_context,82,4800.0,0.524265778,3436.638642241977,6.0,0.0,11.0,1.0,male,own,1,unknown,little,car,male,35 and over,Lower income,observed_good,1,Williams,88035,AL,West Garyview,AL-184182,0.6443751930008915,0.3556248069991085,0.6645435204242595,0.33545647957574054,0.7662012341004175,0.23379876589958248
give_me_some_credit,gmsc_observed_behavior_enriched_context,41,7000.0,0.441079846,1624.1668896469794,10.0,0.0,12.0,2.0,male,own,1,unknown,unknown,car,male,35 and over,Higher income,observed_good,1,Edwards,47141,MD,Port Paulport,MD-302935,0.5416148052695886,0.4583851947304114,0.49646948673383484,0.5035305132661652,0.5154185956355712,0.48458140436442887
give_me_some_credit,gmsc_observed_behavior_enriched_context,51,0.0,5.0,8150.053096039294,25.0,2.0,11.0,1.0,male,free,2,unknown,unknown,car,male,35 and over,Lower income,good_watch,1,Jones,40308,CA,West Miguel,CA-411409,0.5680926679769639,0.4319073320230361,0.6215347375427808,0.37846526245721923,0.6635404870309732,0.3364595129690269
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,11183.0,0.19268598,1082.1300178496717,12.0,0.0,10.0,2.0,male,own,2,little,little,car,male,35 and over,Higher income,observed_good,1,Harrison,33378,MH,Mackfurt,MH-281889,0.5804760097172957,0.41952399028270426,0.351391895776346,0.648608104223654,0.4063131620781578,0.5936868379218422
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,2916.0,0.695920466,6078.139460589815,32.0,0.0,20.0,0.0,male,own,2,unknown,unknown,business,male,35 and over,Lower income,good_watch,1,Reeves,03827,AR,New Eileen,AR-635551,0.7278642279238171,0.2721357720761829,0.5723635857130414,0.42763641428695864,0.7657174839468442,0.2342825160531558
